,Unnamed: 0,product_title,product_price,currency,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,delivery,has_variations,Sales_per_last_month
89,89,"Panasonic Corded/Cordless Phone with Advanced Call Block, 2-Way Recording and Digital Answering Machine, 2 Handsets Expandable up to 6 Cordless Handsets - KX-TGF852B (Black)",99.99,USD,4.4,131,4,74.99,False,False,True,False,"FREE delivery Tue, Sep 24",False,600.0
90,90,"VTech SN5147 Amplified Corded/Cordless Senior Phone with Answering Machine, Call Blocking, 90dB Extra-loud Visual Ringer, One-touch Audio Assist on Handset up to 50dB, White",63.98,USD,4.0,6350,23,29.95,False,False,False,False,FREE deliveryOnly 10 left in stock - order soon.,False,1000.0
91,91,"SAMSUNG Galaxy A13 LTE, Factory Unlocked Smartphone, Android Cell Phone, Water Resistant, 50MP Camera, US Version, 32GB, Black (Renewed)",89.55,USD,4.0,557,26,81.4,False,False,False,False,FREE delivery Sep 20 - 23 Only 1 left in stock - order soon.,False,1000.0
92,92,"Google Pixel 8a - Unlocked Android Phone with Google AI, Advanced Pixel Camera and 24-Hour Battery - Obsidian - 128 GB",399.0,USD,4.2,400,2,383.04,False,False,True,True,"FREE delivery Tue, Sep 24",True,1000.0
93,93,"Motorola O212 DECT 6.0 Long Range Cordless Phone - Wireless Phones for Home &amp; Office Phone with Answering Machine - Indoors and Outdoors, Water &amp; Dust Resistant, IP67 Certified - Black, 2 Handsets",129.95,USD,4.0,501,1,129.95,False,False,True,False,"FREE delivery Tue, Sep 24",False,100.0
94,94,"SAMSUNG Galaxy A05 (128GB, 4GB) 6.7&quot; Dual SIM Fully Unlocked Global 4G LTE A055M/DS (Black)",111.07,USD,4.0,101,10,94.76,False,False,True,False,"FREE delivery Wed, Sep 25",True,500.0
95,95,Panasonic KX-TG994 DECT 6.0 Bluetooth 4-Handset Phone Bundle,89.97,USD,4.4,382,14,79.0,False,False,True,False,"FREE delivery Tue, Sep 24",False,700.0
96,96,"Panasonic Cordless Phone with Answering Machine, Link2Cell Bluetooth, Voice Assistant and Advanced Call Blocking, Expandable System with 4 Handsets - KX-TGD864W (White)",99.99,USD,4.4,1332,7,46.2,False,False,True,False,"FREE delivery Tue, Sep 24",False,1000.0
97,97,"SAMSUNG Galaxy S24 Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Cobalt Violet",859.99,USD,4.4,424,2,724.02,False,False,True,True,"FREE delivery Tue, Sep 24",True,100.0
98,98,Tracfone | Motorola Moto g Play 2024 | Locked | 64GB | 5000mAh Battery | 50MP Quad Pixel Camera | 6.5-in. HD+ 90Hz Display | Sapphire Blue,49.99,USD,4.3,49,1,49.99,False,False,True,False,"FREE delivery Tue, Sep 24",False,500.0
99,99,"TracFone Motorola Moto g Play, 32GB, Black - Prepaid Smartphone (Locked)",49.99,USD,4.0,265,1,49.99,False,False,True,False,"FREE delivery Tue, Sep 24",False,400.0
100,100,VTech CS6649 Expandable Corded/Cordless Phone System with Answering System-Caller ID/Call Waiting &amp; Handset/Base Speakerphones,54.95,USD,4.3,7887,2,36.84,False,False,True,False,"FREE delivery Tue, Sep 24",False,500.0
101,101,"Motorola Moto G14 Dual SIM (2023) 4G LTE (4/128GB) 6.5&quot;&quot; IPS LDC Display | Android 13 | 50MP Rear Camera | 5000mAh Battery | International Model - (Steel Gray), XT2341-2",103.12,USD,3.8,37,7,102.96,False,False,True,False,"FREE delivery Wed, Oct 2 Only 6 left in stock - order soon.",True,400.0
102,102,"OnePlus 12,16GB RAM+512GB,Dual-SIM,Unlocked Android Smartphone,Supports 50W Wireless Charging,Latest Mobile Processor,Advanced Hasselblad Camera,5400 mAh Battery,2024,Flowy Emerald",799.99,USD,4.5,506,2,715.67,False,False,True,False,"FREE delivery Tue, Sep 24",False,400.0
103,103,Samsung Galaxy A05s A057M 128GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Light Violet,117.9,USD,4.2,62,1,117.9,False,False,True,False,"FREE delivery Tue, Sep 24",False,200.0
104,104,"AT&amp;T 210 Basic Trimline Corded Phone, No AC Power Required, Wall-Mountable, White",15.95,USD,4.2,19530,49,8.61,False,False,True,False,"FREE delivery Thu, Sep 26 on $35 of items shipped by AmazonOr fastest delivery Tue, Sep 24",False,1000.0
105,105,"AT&amp;T TRIMLINE 210 Corded Home Phone, No AC Power Required, Improved Easy-Wall-Mount, Lighted Big Button Keypad, 13 SpeedDial Keys, Last Number Redial, Mute, Flash, Volume Control, Beige",16.14,USD,4.3,2962,3,9.65,False,False,True,False,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,1000.0
106,106,"AT&amp;T GL2101 DECT 6.0 Cordless Home Phone with Call Block, Caller ID, Full-Duplex Handset Speakerphone, 2&quot; White Backlit Display, Lighted Keypad (Graphite &amp; Black)",24.95,USD,4.4,1293,3,14.85,False,False,True,False,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,300.0
107,107,"Nokia G100 | Verizon, T-Mobile, AT&amp;T | Android 12 | Unlocked Smartphone | 3-Day Battery | US Version | 4/128GB | 6.52-Inch Screen | 13MP Triple Camera | Polar Night",99.99,USD,3.3,172,2,56.08,False,False,True,False,"FREE delivery Tue, Sep 24",False,100.0
108,108,"DOOGEE S118 4G Rugged Smartphone Unlocked,MTK G99 Android 14 20GB+512GB Waterproof Cell Phone, 6.58&quot; FHD+ 120Hz,10800mAh+ 33W,50MP Rear+32MP Front Rugged Phone, Dual SIM/OTG/GPS/NFC Black",299.99,USD,3.8,31,1,299.99,False,False,True,False,"FREE delivery Tue, Sep 24",True,0.0
109,109,"SAMSUNG Galaxy A15 5G 128GB, 6.5&quot;, GSM Unlocked, International Model A156M/DSN (Blue Black)",159.99,USD,4.1,89,6,127.7,False,False,True,False,"FREE delivery Tue, Sep 24 Only 8 left in stock - order soon.",False,500.0
110,110,"SAMSUNG Galaxy A25 5G A Series Cell Phone, 128GB Unlocked Android Smartphone, AMOLED Display, Advanced Triple Camera System, Expandable Storage, Stereo Speakers, US Version, 2024, Black",249.99,USD,3.4,262,2,164.31,False,False,True,False,"FREE delivery Tue, Sep 24",False,500.0
111,111,Samsung Galaxy A05 A055M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Black,98.0,USD,4.0,115,14,95.97,False,False,True,False,"FREE delivery Tue, Sep 24",False,500.0
112,112,OnePlus 7T 8GB RAM 128GB ROM US Model HD1905 Factory Unlocked 6.55 inch AMOLED 90Hz Display Dual SIM Frosted Silver US Warranty,114.28,USD,3.8,20,1,84.995,False,False,False,False,N/A,False,0.0
113,113,Kyocera DuraForce Pro 2 with Sapphire Shield E6910 Black - Verizon (Renewed),72.25,USD,3.5,381,7,64.3,False,False,True,True,"FREE delivery Tue, Sep 24",False,50.0
114,114,Samsung Galaxy A10e 32GB A102U GSM Unlocked Phone - Black (Renewed),69.07,USD,3.9,3440,26,68.95,False,False,False,True,"FREE delivery Sat, Sep 21",False,500.0
115,115,Apple iPhone 8 64GB Unlocked - Gray,120.0,USD,4.1,269,10,89.99,False,False,False,False,"FREE delivery Sat, Sep 21",False,1000.0
116,116,"Samsung Galaxy A01 SM-A015A 16GB 5.7” Single-SIM Android Smartphone (Renewed) (Black, GSM Unlocked)",68.0,USD,3.8,310,2,67.89,False,False,True,True,"FREE delivery Tue, Sep 24 Only 20 left in stock - order soon.",False,100.0
117,117,"AT&amp;T CL82267 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Black &amp; Wood Grain Finish",46.49,USD,4.3,7573,2,32.72,False,False,True,False,"FREE delivery Tue, Sep 24",False,300.0
118,118,Samsung Galaxy A15 5G + 4G LTE (256GB + 8GB) Unlocked (T-Mobile Mint Tello &amp; Global) SM-A156M/DSN Dual Sim Warranty Latin America 6.5&quot; 50MP Triple + (15W Wall Charger) (Blue/Black 1 Year Latin),174.99,USD,0.0,0,1,174.99,False,False,True,False,"FREE delivery Fri, Sep 27 Only 8 left in stock - order soon.",False,0.0
119,119,Motorola Moto G54 Dual-SIM 256GB ROM + 8GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Midnight Blue) - International Version,154.98,USD,4.4,1073,6,139.5,False,False,True,False,"FREE delivery Tue, Sep 24",False,200.0
120,120,"Google Pixel 8 - Unlocked Android Smartphone with Advanced Pixel Camera, 24-Hour Battery, and Powerful Security - Hazel - 128 GB",499.0,USD,4.3,2391,5,475.0,False,False,True,True,"FREE delivery Tue, Sep 24",True,400.0
121,121,"DOOGEE N55 Android 14 Cell Phone,9GB+128GB Expandable 1TB Android Phone,6.56&quot; HD+ 90Hz Unlocked Cell Phone,5150mAh Battery,13MP+8MP,Dual SIM 4G Phone,Face Unlock,OTG/T-Mobile",139.99,USD,4.4,48,1,139.99,False,False,True,False,"FREE delivery Tue, Sep 24",False,50.0
122,122,Samsung Galaxy S22 Ultra 5G Unlocked - 128GB - Black (Renewed),389.0,USD,3.9,3876,34,339.0,False,False,False,False,"FREE delivery Sep 23 - 24 Or fastest delivery Tomorrow, Sep 20",True,1000.0
123,123,"AT&amp;T CL82219 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Black",51.6,USD,4.3,574,6,27.67,False,False,True,False,"FREE delivery Tue, Sep 24",False,500.0
124,124,"SAMSUNG Galaxy S23 FE Cell Phone, 256GB, Unlocked Android Smartphone, Long Battery Life, Premium Processor, Tough Gorilla Glass Display, Hi-Res 50MP Camera, US Version, 2023, Cream",559.99,USD,4.5,1159,2,451.85,False,False,True,True,"FREE delivery Tue, Sep 24",True,100.0
125,125,"SAMSUNG Galaxy A15 5G (SM-156M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Blue)",162.5,USD,4.3,42,5,127.7,False,False,True,False,"FREE delivery Fri, Sep 27 Only 20 left in stock - order soon.",True,500.0
126,126,"SAMSUNG Galaxy S21+ Plus G996U| Fully Unlocked Android Cell Phone | US Version 5G Smartphone | Pro-Grade Camera, 8K Video, 64MP High Res | 128GB - Phantom Silver - (Renewed)",246.0,USD,4.0,1340,21,187.0,False,False,False,True,"FREE delivery Tomorrow, Sep 20 Only 5 left in stock - order soon.",True,100.0
127,127,"Cat S22 Flip (16GB) 2.8&quot; Touchscreen, Android 11, IP68 Water Resistant, 4G LTE GSM (T-Mobile Unlocked for MetroPCS, Global) (Black)",64.94,USD,3.9,1492,9,49.9,False,False,False,False,FREE delivery,False,1000.0
128,128,"AT&amp;T CL82507 DECT 6.0 5-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Silver (CL82507)",117.77,USD,4.3,20608,4,57.19,False,False,True,False,"FREE delivery Tue, Sep 24",False,500.0
129,129,Reno 11 Pro Unlocked Android Phone 6.7-inch HD LCD Unlocked Cell Phone 8GB+256GB Android 13 Smartphone 6000 mAh Large Battery Unlocked Phone 50MP+13MP Camera Dual SIM (Rock Grey),99.99,USD,2.8,6,1,99.99,False,False,True,False,"FREE delivery Wed, Sep 25",True,0.0
130,130,ONEPLUS 10T | Moonstone Black | 5G Unlocked Android Smartphone U.S Version | 8GB RAM+128GB Storage (Renewed),204.95,USD,3.8,73,1,204.95,False,False,True,False,"FREE delivery Tue, Sep 24",False,200.0
131,131,"AT&amp;T CL82219 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Black",51.6,USD,4.3,574,6,27.67,False,False,True,False,"FREE delivery Tue, Sep 24",False,500.0
132,132,"CUBOT KingKong X Rugged Smartphone 5G- 32GB RAM+512GB ROM Cell Phones, 10200mAh Battery, 100MP Camera, 6.58&quot; FHD+1.85&quot; Dual Screen, IP68/IP69K Phone Unlocked, 5G Dual SIM Android 14 Phone, NFC/GPS/OTG",399.99,USD,4.1,56,1,399.99,False,False,True,False,"FREE delivery Tue, Sep 24",False,50.0
133,133,"SAMSUNG Galaxy S21+ Plus G996U| Fully Unlocked Android Cell Phone | US Version 5G Smartphone | Pro-Grade Camera, 8K Video, 64MP High Res | 128GB - Phantom Silver - (Renewed)",246.0,USD,4.0,1340,21,187.0,False,False,False,True,"FREE delivery Tomorrow, Sep 20 Only 5 left in stock - order soon.",True,100.0
134,134,Reno 11 Pro Unlocked Android Phone 6.7-inch HD LCD Unlocked Cell Phone 8GB+256GB Android 13 Smartphone 6000 mAh Large Battery Unlocked Phone 50MP+13MP Camera Dual SIM (Rock Grey),99.99,USD,2.8,6,1,99.99,False,False,True,False,"FREE delivery Wed, Sep 25",True,0.0
135,135,TCL FLIP 4056W 4GB 4G Unlocked GSM Flip Phone - for Senior Easy Use Gray,62.99,USD,3.6,15,1,62.99,False,False,False,False,"FREE delivery Sep 24 - 26 Or fastest delivery Mon, Sep 23",False,0.0
136,136,"AT&amp;T CL82507 DECT 6.0 5-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Silver (CL82507)",117.77,USD,4.3,20608,4,57.19,False,False,True,False,"FREE delivery Tue, Sep 24",False,500.0
137,137,"Cat S22 Flip (16GB) 2.8&quot; Touchscreen, Android 11, IP68 Water Resistant, 4G LTE GSM (T-Mobile Unlocked for MetroPCS, Global) (Black)",64.94,USD,3.9,1492,9,49.9,False,False,False,False,FREE delivery,False,1000.0
138,138,"Nokia 2780 Flip | Unlocked | KaiOS | Verizon, AT&amp;T, T-Mobile | Blue",88.0,USD,3.7,809,3,41.21,False,False,True,False,"FREE delivery Tue, Sep 24",True,1000.0
139,139,AT&amp;T EL52513 5-Handset Cordless Phone with Answering System &amp; XL Backlit Keys,106.08,USD,4.3,18566,3,62.42,False,False,True,False,"FREE delivery Tue, Sep 24",False,100.0
140,140,"DOOGEE Blade 10 Rugged Phone Unlocked Android 14,9GB+128GB/TF 2TB Octa Core Rugged Smartphone,6.56&quot; HD+ 90Hz Cell Phone,16MP Camera,4G Dual SIM IP68/IP69K Waterproof Phone,Widevine L1/GPS/Face ID",199.99,USD,4.5,11,1,199.99,False,False,True,False,"FREE delivery Tue, Sep 24",False,0.0
141,141,"VTech IS8151-5 Super Long Range 5 Handset DECT 6.0 Cordless Phone for Home with Answering Machine, 2300 ft Range, Call Blocking, Bluetooth, Headset Jack, Power Backup, Intercom, Expandable to 12 HS",148.87,USD,4.2,8627,5,51.94,False,False,True,False,"FREE delivery Tue, Sep 24",False,300.0
142,142,"Google Pixel 6a 5G, US Version, 128GB, Charcoal - Unlocked (Renewed)",172.49,USD,3.9,982,7,139.85,False,False,False,False,FREE delivery Sep 23 - 25 Only 1 left in stock - order soon.,True,400.0
143,143,"Apple iPhone 12 Pro Max, 128GB, Pacific Blue - Fully Unlocked (Renewed)",469.99,USD,4.2,9355,8,449.99,False,False,True,True,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 2 left in stock - order soon.",True,400.0
144,144,Bold K50 | 5G| 2024 | 3-Day Battery | Unlocked | 6.7” FHD+ 3D AMOLED | 256/8GB | Triple 64MP Camera | US Version | US Warranty | Purple,199.99,USD,4.1,21,1,199.99,False,False,True,False,"FREE delivery Tue, Sep 24",False,300.0
145,145,"Cheap Smartphone， 5.0&#x27;&#x27; Android 9.0, 16GB ROM(Extendable to 128GB,Dual SIM Dual Camera, WiFi,Bluetooth,GPS Basic Mobile Phones (R10-Purple)",51.99,USD,3.0,83,1,51.99,False,False,True,False,"FREE delivery Wed, Sep 25",True,0.0
146,146,"UMIDIGI G9 5G Cell Phone, Android 14 Unlocked Phones, 12(6+6) GB +128GB/1TB TF Expand, 5G Dual SIM, 50MP Camera, 6.75&quot; HD+ 90Hz Display, AI Face &amp; Fingerprint Unlock, 5000mAh Android Phone Green",143.99,USD,4.3,90,1,143.99,False,False,True,False,"FREE delivery Tue, Sep 24",True,200.0
147,147,"SAMSUNG Galaxy XCover6 Pro 5G | Rugged (IP68 Rated) Unlocked (Verizon, AT&amp;T, T-Mobile, US Cellular) | Dual Sim (1 Nano + 1 eSIM) | 128GB | US Version (2022 Model) | Black (SM-G736UZKEXAA)",124.99,USD,3.9,98,7,98.99,False,False,True,False,"FREE delivery Tue, Sep 24",False,100.0
148,148,Samsung Galaxy S23 5G Factory Unlocked 128GB - Phantom Black (Renewed),379.55,USD,4.1,361,16,325.05,False,False,False,False,"FREE delivery Mon, Sep 23 Only 1 left in stock - order soon.",True,500.0
149,149,BLU Advance L5 | 2020 | Long Lasting Battery | Unlocked | 4.0” Display | 16GB | 5MP Camera | US Warranty | Black,114.28,USD,3.3,3035,1,84.995,False,False,False,False,N/A,False,50.0
150,150,"SAMSUNG Galaxy Z Fold 6 AI Cell Phone, 512GB Unlocked Android Smartphone, Circle to Search, Handsfree Live Interpreter, AI Photo Edits, Large Screen, 2024,US 1 Yr Manufacturer Warranty, Silver Shadow",1614.99,USD,4.1,83,10,1583.65,False,False,False,True,"FREE delivery Tomorrow, Sep 20 Only 5 left in stock - order soon.",True,300.0
151,151,"Google Pixel 7 Pro - 5G Android Phone - Unlocked Smartphone with Telephoto, Wide Angle Lens, and 24-Hour Battery - 512GB - Snow",499.95,USD,4.2,2755,4,485.0,False,False,True,True,"FREE delivery Wed, Sep 25",True,50.0
152,152,"Samsung Galaxy A13 5G (64GB, 4GB) 6.5&quot; HD+, 50MP Triple Camera, 5000mAh Battery, 5G / 4G Volte (for T-Mobile, Metro, Sprint Only) A136U (Black) (Renewed)",94.0,USD,4.0,171,21,77.67,False,False,True,False,"FREE delivery Tue, Sep 24 Only 13 left in stock - order soon.",False,100.0
153,153,"[New] VTech VG131-21 DECT 6.0 2-Handset Cordless Phone - Bluetooth Connection, Blue-White Display, Big Buttons, Full Duplex Speakerphone, Caller ID, Easy Wall Mount, 1000ft Range (Black)",30.52,USD,4.2,40734,2,19.99,False,False,True,False,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,200.0
154,154,Kyocera DuraXV Extreme E4810 Verizon Rugged LTE Flip Basic Cell Phone Camera GPS Black- (Renewed),159.99,USD,3.8,275,7,125.98,False,False,False,True,"FREE delivery Fri, Sep 27 Or fastest delivery Mon, Sep 23",False,100.0
155,155,"Samsung Galaxy S20 Ultra, 128GB, Cosmic Gray - Fully Unlocked (Renewed)",250.0,USD,4.1,1968,27,223.95,False,False,False,True,"FREE delivery Sat, Sep 21 Only 15 left in stock - order soon.",False,400.0
156,156,Nokia 110 4G | Dual SIM | GSM Unlocked Mobile Phone | Volte | Blue | International Version | Not AT&amp;T/Cricket/Verizon Compatible,39.99,USD,3.7,31,3,31.59,False,False,True,False,"FREE delivery Tue, Sep 24",False,400.0
157,157,"Traditional Red Landline Phone, Retro Corded Telephone with Message Indicator, Classic 2500 Analog Desk Phone, Vintage Corded Desk Telephone Large Button, Old Red Telephone Landline for School,Home",35.97,USD,4.3,192,2,33.27,False,False,True,False,"FREE delivery Tue, Sep 24",False,200.0
158,158,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Phantom Black (Renewed)",273.99,USD,3.9,1574,11,204.99,False,False,False,True,"FREE delivery Sat, Sep 21 Only 9 left in stock - order soon.",False,200.0
159,159,MOTOROLA Moto ONE 5G UW ACE 64GB Volcanic Grey-(Verizon),75.05,USD,4.0,84,3,50.0,False,False,True,False,"FREE delivery Tue, Sep 24",False,200.0
160,160,"AT&amp;T DL72319 DECT 6.0 3-Handset Cordless Phone for Home with Connect to Cell, Call Blocking, 1.8&quot; Backlit Screen, Big Buttons, intercom, and Unsurpassed Range",76.95,USD,4.2,6801,3,34.68,False,False,True,False,"FREE delivery Tue, Sep 24",False,300.0
161,161,Motorola Edge + |2022| 4800mAh Battery | Unlocked | Made for US 8/512GB | 50MP Camera | Cosmos Blue,270.74,USD,4.2,1804,3,192.55,False,False,True,False,"FREE delivery Tue, Sep 24",True,100.0
162,162,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),145.0,USD,4.0,1769,16,111.1,False,False,True,True,"FREE delivery Tue, Sep 24",False,300.0
163,163,"VTech CS6529-3 3-Handset Expandable Cordless Phone with Answering System-Caller ID/Call Waiting &amp; Backlit Display/Keypad, Silver",65.95,USD,4.3,26175,3,35.25,False,False,True,False,"FREE delivery Tue, Sep 24",False,300.0
164,164,OnePlus Nord N200 | 5G for T-Mobile U.S Version | 6.49&quot; Full HD+LCD Screen | 90Hz Smooth Display | Large 5000mAh Battery | Fast Charging | 64GB Storage | Triple Camera (T-Mobile) (Renewed),74.0,USD,4.1,385,16,70.0,False,False,True,True,"FREE delivery Wed, Sep 25",False,500.0
165,165,"Apple iPhone 11, US Version, 64GB, Black - T-Mobile (Renewed)",209.0,USD,4.2,52783,1,209.0,False,False,False,True,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 7 left in stock - order soon.",True,100.0
166,166,"AT&amp;T CD4930 Corded Phone with Digital Answering System and Caller ID, Extra-Large Tilt Display &amp; Buttons, Black",49.85,USD,4.4,13525,3,17.57,False,False,True,False,"FREE delivery Tue, Sep 24",False,400.0
167,167,"SAMSUNG Galaxy S10 128GB 6.1&quot; 4G LTE Unlocked, Prism Black (Renewed)",149.85,USD,4.2,187,14,139.99,False,False,False,True,"FREE delivery Sat, Sep 21 Only 3 left in stock - order soon.",False,500.0
168,168,"Samsung Galaxy Note 20 5G (128GB, 8GB) 6.7&quot; AMOLED+, Snapdragon 865, Global 5G VoLTE (Fully Unlocked for AT&amp;T, Verizon, Sprint, Metro) N981U (Mystic Bronze) (Renewed)",225.0,USD,4.3,940,19,190.95,False,False,False,True,"FREE delivery Thu, Sep 26 Or fastest delivery Tomorrow, Sep 20",True,400.0
169,169,"VTech CS6719-16 DECT 6.0 Phone with Caller ID/Call Waiting, 1 Cordless Handset, Red",20.23,USD,4.4,37768,6,10.99,False,False,True,False,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,300.0
170,170,Motorola Moto E13 Dual SIM 64GB ROM + 2GB RAM Factory Unlocked 4G Smartphone (Cosmic Black) - International Version,89.98,USD,4.0,575,3,67.7,False,False,False,False,FREE deliveryOnly 1 left in stock - order soon.,False,100.0
171,171,"AT&amp;T EL51303 3 Handset DECT 6.0 Cordless Home Phone Full-Duplex Handset Speakerphone,Backlit Display, Lighted Keypad,Caller ID/Call Waiting,Phonebook, Eco Mode,Voicemail Key,Quiet Mode,Intercom,Silver",55.04,USD,4.3,17629,3,29.65,False,False,True,False,"FREE delivery Tue, Sep 24",False,700.0
172,172,"Nothing Phone (2a) Smartphone Unlocked 5G Android Phone Dimensity 7200 Pro, 50MP Dual Camera, 6.7&#x27;&#x27; AMOLED Display, 5000mAh Battery, NFC (Milk, 12+256GB)",402.0,USD,4.5,752,11,359.5,False,False,True,False,"FREE delivery Thu, Sep 26 Only 10 left in stock - order soon.",True,50.0
173,173,Samsung S20+128GB Cloud Blue Unlocked (Renewed),199.99,USD,4.1,3066,23,169.0,False,False,False,True,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 6 left in stock - order soon.",True,200.0
